Card ID,Non-Foil,Foil,Hyperspace,F-Hyperspace,Playset,Total,Tradeable,Missing,Rarity,Unique,Aspect(s),Unnamed: 12,Card Name,Cost,Power,HP,Arena,Keyword(s),Type(s),Trait(s),Restricted,Banned,Errata,SET NAME,SPARK OF REBELLION,Source_Sheet,Pilot HP,Legends of the Force
63,nan,nan,nan,nan,nan,0,NO,3,C,nan,Vigilance,nan,Rotunda Senate Guards,4.0,4.0,5.0,Ground,Sentinel,Unit,"Republic, Trooper",nan,nan,nan,nan,,SEC,,nan
64,nan,nan,nan,nan,nan,0,NO,3,C,nan,Vigilance,nan,Congress of Malastare,5.0,5.0,5.0,Ground,nan,Unit,"Republic, Official",nan,nan,nan,nan,,SEC,,nan
65,nan,nan,nan,nan,nan,0,NO,3,U,nan,Vigilance,nan,Nala Se,5.0,4.0,7.0,Ground,nan,Unit,Kaminoan,nan,nan,nan,nan,,SEC,,nan
66,nan,nan,nan,nan,nan,0,NO,3,C,nan,Vigilance,nan,Alderaanian Envoys,6.0,3.0,7.0,Ground,Restore 3,Unit,"Republic, Official",nan,nan,nan,nan,,SEC,,nan
67,nan,nan,nan,nan,nan,0,NO,3,U,nan,Vigilance,nan,Umbaran Mobile Cannon,6.0,7.0,3.0,Ground,nan,Unit,"Fringe, Vehicle, Walker",nan,nan,nan,nan,,SEC,,nan
68,nan,nan,nan,nan,nan,0,NO,3,L,nan,Vigilance,nan,Lando Calrissian,7.0,6.0,8.0,Ground,Grit,Unit,"Fringe, Official",nan,nan,nan,nan,,SEC,,nan
69,nan,nan,nan,nan,nan,0,NO,3,C,nan,Vigilance,nan,Nimble Prowess,1.0,1.0,1.0,nan,nan,Upgrade,Innate,nan,nan,nan,nan,,SEC,,nan
70,nan,nan,nan,nan,nan,0,NO,3,C,nan,Vigilance,nan,Armor of Fortune,2.0,0.0,3.0,nan,Plot,Upgrade,"Item, Armor",nan,nan,nan,nan,,SEC,,nan
71,nan,nan,nan,nan,nan,0,NO,3,U,nan,Vigilance,nan,Disciples' Devotion,3.0,1.0,3.0,nan,Sentinel,Upgrade,Innate,nan,nan,nan,nan,,SEC,,nan
72,nan,nan,nan,nan,nan,0,NO,3,C,nan,Vigilance,nan,Scour the Archives,1.0,nan,nan,nan,nan,Event,Learned,nan,nan,nan,nan,,SEC,,nan
73,nan,nan,nan,nan,nan,0,NO,3,R,nan,Vigilance,nan,The Eye of Aldhani,1.0,nan,nan,nan,nan,Event,"Innate, Trick",nan,nan,nan,nan,,SEC,,nan
74,nan,nan,nan,nan,nan,0,NO,3,C,nan,Vigilance,nan,Relief Request,2.0,nan,nan,nan,nan,Event,Law,nan,nan,nan,nan,,SEC,,nan
75,nan,nan,nan,nan,nan,0,NO,3,C,nan,Vigilance,nan,Knowledge and Defense,3.0,nan,nan,nan,nan,Event,Learned,nan,nan,nan,nan,,SEC,,nan
76,nan,nan,nan,nan,nan,0,NO,3,U,nan,Vigilance,nan,Charged with Murder,4.0,nan,nan,nan,nan,Event,Law,nan,nan,nan,nan,,SEC,,nan
77,nan,nan,nan,nan,nan,0,NO,3,C,nan,Vigilance,nan,Retaliation,5.0,nan,nan,nan,nan,Event,Tactic,nan,nan,nan,nan,,SEC,,nan
78,nan,nan,nan,nan,nan,0,NO,3,R,nan,Vigilance,nan,Hyperspace Disaster,7.0,nan,nan,nan,nan,Event,Disaster,nan,nan,nan,nan,,SEC,,nan
79,nan,nan,nan,nan,nan,0,NO,3,S,nan,Command,Villainy,Corrupt Politician,1.0,2.0,2.0,Ground,Sentinel,Unit,"Republic, Official",nan,nan,nan,nan,,SEC,,nan
80,nan,nan,nan,nan,nan,0,NO,3,C,nan,Command,Villainy,Imperial Dark Trooper,2.0,3.0,3.0,Ground,nan,Unit,"Imperial, Droid, Trooper",nan,nan,nan,nan,,SEC,,nan
81,nan,nan,nan,nan,nan,0,NO,3,R,nan,Command,Villainy,Major Partagaz,2.0,0.0,6.0,Ground,Overwhelm,Unit,"Imperial, Official",nan,nan,nan,nan,,SEC,,nan
82,nan,nan,nan,nan,nan,0,NO,3,R,nan,Command,Villainy,Chancellor Palpatine,3.0,2.0,2.0,Ground,"Sentinel, Plot",Unit,"Republic, Official",nan,nan,nan,nan,,SEC,,nan
83,nan,nan,nan,nan,nan,0,NO,3,C,nan,Command,Villainy,ISB Shuttle,3.0,3.0,2.0,Space,nan,Unit,"Imperial, Vehicle, Transport",nan,nan,nan,nan,,SEC,,nan
84,nan,nan,nan,nan,nan,0,NO,3,U,nan,Command,Villainy,Mas Amedda,4.0,3.0,4.0,Ground,Plot,Unit,"Republic, Official",nan,nan,nan,nan,,SEC,,nan
85,nan,nan,nan,nan,nan,0,NO,3,R,nan,Command,Villainy,Vice Admiral Rampart,4.0,3.0,6.0,Ground,nan,Unit,"Imperial, Official",nan,nan,nan,nan,,SEC,,nan
86,nan,nan,nan,nan,nan,0,NO,3,C,nan,Command,Villainy,Cruel Commandos,5.0,5.0,5.0,Ground,"Sentinel, Overwhelm",Unit,"Republic, Clone, Trooper",nan,nan,nan,nan,,SEC,,nan
87,nan,nan,nan,nan,nan,0,NO,3,U,nan,Command,Villainy,Dedra Meero,6.0,5.0,5.0,Ground,Ambush,Unit,"Imperial, Official",nan,nan,nan,nan,,SEC,,nan
88,nan,nan,nan,nan,nan,0,NO,3,R,nan,Command,Villainy,First Light,7.0,5.0,7.0,Space,"Ambush, Plot",Unit,"Underworld, Vehicle, Transport",nan,nan,nan,nan,,SEC,,nan
89,nan,nan,nan,nan,nan,0,NO,3,U,nan,Command,Villainy,PreMor Personnel Carrier,8.0,6.0,6.0,Space,Overwhelm,Unit,"Vehicle, Transport",nan,nan,nan,nan,,SEC,,nan
90,nan,nan,nan,nan,nan,0,NO,3,L,nan,Command,Villainy,Director Krennic,9.0,8.0,10.0,Ground,Sentinel,Unit,"Imperial, Official",nan,nan,nan,nan,,SEC,,nan
91,nan,nan,nan,nan,nan,0,NO,3,U,nan,Command,Villainy,Corporate Warmongering,4.0,nan,nan,nan,nan,Event,Plan,nan,nan,nan,nan,,SEC,,nan
92,nan,nan,nan,nan,nan,0,NO,3,S,nan,Command,Villainy,I Am the Senate,6.0,nan,nan,nan,nan,Event,Law,nan,nan,nan,nan,,SEC,,nan
93,nan,nan,nan,nan,nan,0,NO,3,U,nan,Command,Heroism,C-3PO,1.0,1.0,3.0,Ground,nan,Unit,"Republic, Droid",nan,nan,nan,nan,,SEC,,nan
94,nan,nan,nan,nan,nan,0,NO,3,U,nan,Command,Heroism,Mina Bonteri,2.0,2.0,4.0,Ground,Restore 1,Unit,"Separatist, Official",nan,nan,nan,nan,,SEC,,nan
95,nan,nan,nan,nan,nan,0,NO,3,C,nan,Command,Heroism,Theed Security,2.0,2.0,3.0,Ground,nan,Unit,"Naboo, Trooper",nan,nan,nan,nan,,SEC,,nan
96,nan,nan,nan,nan,nan,0,NO,3,S,nan,Command,Heroism,Ahsoka Tano,3.0,2.0,5.0,Ground,nan,Unit,"Force, Jedi, Republic",nan,nan,nan,nan,,SEC,,nan
97,nan,nan,nan,nan,nan,0,NO,3,C,nan,Command,Heroism,Beloved Orator,3.0,2.0,3.0,Ground,nan,Unit,"New Republic, Official",nan,nan,nan,nan,,SEC,,nan
98,nan,nan,nan,nan,nan,0,NO,3,S,nan,Command,Heroism,Captain Typho,4.0,4.0,5.0,Ground,Sentinel,Unit,"Naboo, Republic, Trooper",nan,nan,nan,nan,,SEC,,nan
99,nan,nan,nan,nan,nan,0,NO,3,R,nan,Command,Heroism,Naboo Royal Starship,4.0,2.0,5.0,Space,"Raid, Overwhelm, Plot",Unit,"Naboo, Vehicle, Transport",nan,nan,nan,nan,,SEC,,nan
100,nan,nan,nan,nan,nan,0,NO,3,U,nan,Command,Heroism,Dressellian Commandos,5.0,4.0,5.0,Ground,"Ambush, Plot",Unit,"Rebel, Trooper",nan,nan,nan,nan,,SEC,,nan
101,nan,nan,nan,nan,nan,0,NO,3,L,nan,Command,Heroism,Queen Amidala,5.0,5.0,3.0,Ground,nan,Unit,"Naboo, Official",nan,nan,nan,nan,,SEC,,nan
102,nan,nan,nan,nan,nan,0,NO,3,U,nan,Command,Heroism,Renowned Dignitaries,6.0,5.0,6.0,Ground,Overwhelm,Unit,"New Republic, Official",nan,nan,nan,nan,,SEC,,nan
103,nan,nan,nan,nan,nan,0,NO,3,R,nan,Command,Heroism,Mon Mothma,7.0,5.0,8.0,Ground,Restore 3,Unit,"Rebel, Official",nan,nan,nan,nan,,SEC,,nan
104,nan,nan,nan,nan,nan,0,NO,3,L,nan,Command,Heroism,Figure of Unity,3.0,2.0,2.0,nan,"Overwhelm, Raid, Restore",Upgrade,Innate,nan,nan,nan,nan,,SEC,,nan
105,nan,nan,nan,nan,nan,0,NO,3,U,nan,Command,Heroism,Renewed Friendship,4.0,nan,nan,nan,nan,Event,Innate,nan,nan,nan,nan,,SEC,,nan
106,nan,nan,nan,nan,nan,0,NO,3,R,nan,Command,Heroism,Dismantle the Conspiracy,6.0,nan,nan,nan,nan,Event,Tactic,nan,nan,nan,nan,,SEC,,nan
107,nan,nan,nan,nan,nan,0,NO,3,R,nan,Command,Command,Chancellor Valorum,5.0,3.0,7.0,Ground,nan,Unit,"Republic, Official",nan,nan,nan,nan,,SEC,,nan
108,nan,nan,nan,nan,nan,0,NO,3,C,nan,Command,nan,Senator's Aide,1.0,0.0,3.0,Ground,nan,Unit,"Republic, Official",nan,nan,nan,nan,,SEC,,nan
109,nan,nan,nan,nan,nan,0,NO,3,C,nan,Command,nan,Diplomatic Envoy,2.0,2.0,2.0,Space,Ambush,Unit,"Republic, Vehicle, Transport",nan,nan,nan,nan,,SEC,,nan
110,nan,nan,nan,nan,nan,0,NO,3,C,nan,Command,nan,GNK Power Droid,2.0,1.0,3.0,Ground,nan,Unit,Droid,nan,nan,nan,nan,,SEC,,nan
111,nan,nan,nan,nan,nan,0,NO,3,U,nan,Command,nan,Jar Jar Binks,2.0,2.0,1.0,Ground,Plot,Unit,"Naboo, Republic, Gungan, Official",nan,nan,nan,nan,,SEC,,nan
112,nan,nan,nan,nan,nan,0,NO,3,R,nan,Command,nan,Orn Free Taa,2.0,0.0,4.0,Ground,nan,Unit,"Republic, Twi'lek, Official",nan,nan,nan,nan,,SEC,,nan
113,nan,nan,nan,nan,nan,0,NO,3,C,nan,Command,nan,Daro Commando,3.0,3.0,4.0,Ground,Overwhelm,Unit,"Imperial, Clone, Trooper",nan,nan,nan,nan,,SEC,,nan
114,nan,nan,nan,nan,nan,0,NO,3,U,nan,Command,nan,Kino Loy,3.0,1.0,5.0,Ground,nan,Unit,Fringe,nan,nan,nan,nan,,SEC,,nan
115,nan,nan,nan,nan,nan,0,NO,3,U,nan,Command,nan,Taylander Shuttle,3.0,2.0,4.0,Space,nan,Unit,"Fringe, Vehicle, Transport",nan,nan,nan,nan,,SEC,,nan
116,nan,nan,nan,nan,nan,0,NO,3,C,nan,Command,nan,Nubian Star Skiff,4.0,4.0,4.0,Space,Restore 2,Unit,"Naboo, Vehicle, Transport",nan,nan,nan,nan,,SEC,,nan
117,nan,nan,nan,nan,nan,0,NO,3,C,nan,Command,nan,Consular's Cruiser,5.0,4.0,5.0,Space,Sentinel,Unit,"Republic, Vehicle, Transport",nan,nan,nan,nan,,SEC,,nan
118,nan,nan,nan,nan,nan,0,NO,3,C,nan,Command,nan,Raxian Assembly,5.0,6.0,5.0,Ground,nan,Unit,"Separatist, Official",nan,nan,nan,nan,,SEC,,nan
119,nan,nan,nan,nan,nan,0,NO,3,U,nan,Command,nan,Crucible,6.0,5.0,5.0,Space,nan,Unit,"Jedi, Vehicle, Transport",nan,nan,nan,nan,,SEC,,nan
120,nan,nan,nan,nan,nan,0,NO,3,C,nan,Command,nan,Naboo Security Force,6.0,5.0,7.0,Ground,Sentinel,Unit,"Naboo, Trooper",nan,nan,nan,nan,,SEC,,nan
121,nan,nan,nan,nan,nan,0,NO,3,C,nan,Command,nan,Shadow Crawler,7.0,6.0,7.0,Ground,Ambush,Unit,"Fringe, Vehicle, Walker",nan,nan,nan,nan,,SEC,,nan
122,nan,nan,nan,nan,nan,0,NO,3,L,nan,Command,nan,Vuutun Palaa,9.0,7.0,7.0,Space,nan,Unit,"Separatist, Vehicle, Capital Ship",nan,nan,nan,nan,,SEC,,nan
123,nan,nan,nan,nan,nan,0,NO,3,C,nan,Command,nan,Unveiled Might,4.0,2.0,3.0,nan,Plot ,Upgrade,Innate,nan,nan,nan,nan,,SEC,,nan
124,nan,nan,nan,nan,nan,0,NO,3,C,nan,Command,nan,Budget Scheming,2.0,nan,nan,nan,nan,Event,Law,nan,nan,nan,nan,,SEC,,nan
125,nan,nan,nan,nan,nan,0,NO,3,C,nan,Command,nan,Reconnaissance,2.0,nan,nan,nan,nan,Event,Plan,nan,nan,nan,nan,,SEC,,nan
126,nan,nan,nan,nan,nan,0,NO,3,R,nan,Command,nan,Trade Route Taxation,2.0,nan,nan,nan,nan,Event,Law,nan,nan,nan,nan,,SEC,,nan
127,nan,nan,nan,nan,nan,0,NO,3,U,nan,Command,nan,Charged with Corruption,3.0,nan,nan,nan,nan,Event,Law,nan,nan,nan,nan,,SEC,,nan
128,nan,nan,nan,nan,nan,0,NO,3,U,nan,Command,nan,Convene the Senate,3.0,nan,nan,nan,nan,Event,Law,nan,nan,nan,nan,,SEC,,nan
129,nan,nan,nan,nan,nan,0,NO,3,C,nan,Command,nan,With Thunderous Applause,3.0,nan,nan,nan,nan,Event,Plan,nan,nan,nan,nan,,SEC,,nan
130,nan,nan,nan,nan,nan,0,NO,3,C,nan,Command,nan,Ferrix Uprising,4.0,nan,nan,nan,nan,Event,Tactic,nan,nan,nan,nan,,SEC,,nan
131,nan,nan,nan,nan,nan,0,NO,3,L,nan,Command,nan,Let's Talk,9.0,nan,nan,nan,nan,Event,Trick,nan,nan,nan,nan,,SEC,,nan
132,nan,nan,nan,nan,nan,0,NO,3,C,nan,Aggression,Villainy,Imperial Occupier,2.0,2.0,2.0,Ground,nan,Unit,"Imperial, Trooper",nan,nan,nan,nan,,SEC,,nan
133,nan,nan,nan,nan,nan,0,NO,3,R,nan,Aggression,Villainy,Syril Karn,2.0,2.0,3.0,Ground,nan,Unit,Official,nan,nan,nan,nan,,SEC,,nan
134,nan,nan,nan,nan,nan,0,NO,3,C,nan,Aggression,Villainy,Hunting Assassin Droid,3.0,3.0,4.0,Ground,Raid 2,Unit,"Underworld, Droid, Bounty Hunter",nan,nan,nan,nan,,SEC,,nan
135,nan,nan,nan,nan,nan,0,NO,3,U,nan,Aggression,Villainy,Muckraker Crab Droid,3.0,4.0,3.0,Ground,nan,Unit,"Separatist, Droid",nan,nan,nan,nan,,SEC,,nan
136,nan,nan,nan,nan,nan,0,NO,3,R,nan,Aggression,Villainy,Arihnda Pryce,4.0,4.0,4.0,Ground,nan,Unit,Imperial,nan,nan,nan,nan,,SEC,,nan
137,nan,nan,nan,nan,nan,0,NO,3,L,nan,Aggression,Villainy,Dryden Vos,4.0,2.0,5.0,Ground,nan,Unit,Underworld,nan,nan,nan,nan,,SEC,,nan
138,nan,nan,nan,nan,nan,0,NO,3,C,nan,Aggression,Villainy,Enforcer Squadron,4.0,5.0,3.0,Space,Hidden,Unit,"Republic, Vehicle, Fighter",nan,nan,nan,nan,,SEC,,nan
139,nan,nan,nan,nan,nan,0,NO,3,R,nan,Aggression,Villainy,Miraj Scintel,5.0,3.0,7.0,Ground,Overwhelm,Unit,"Separatist, Official",nan,nan,nan,nan,,SEC,,nan
140,nan,nan,nan,nan,nan,0,NO,3,U,nan,Aggression,Villainy,Hondo Ohnaka,6.0,6.0,5.0,Ground,"Raid, Plot",Unit,Underworld,nan,nan,nan,nan,,SEC,,nan
141,nan,nan,nan,nan,nan,0,NO,3,U,nan,Aggression,Villainy,The Galleon,7.0,6.0,6.0,Space,nan,Unit,"Underworld, Vehicle, Transport",nan,nan,nan,nan,,SEC,,nan
142,nan,nan,nan,nan,nan,0,NO,3,R,nan,Aggression,Villainy,Fulminatrix,8.0,9.0,7.0,Space,nan,Unit,"First Order, Vehicle, Capital Ship",nan,nan,nan,nan,,SEC,,nan
143,nan,nan,nan,nan,nan,0,NO,3,R,nan,Aggression,Villainy,The Elite Squad,8.0,6.0,8.0,Ground,Grit,Unit,"Imperial, Trooper",nan,nan,nan,nan,,SEC,,nan
144,nan,nan,nan,nan,nan,0,NO,3,U,nan,Aggression,Villainy,Tempest Assault,4.0,nan,nan,nan,nan,Event,Tactic,nan,nan,nan,nan,,SEC,,nan
145,nan,nan,nan,nan,nan,0,NO,3,L,nan,Aggression,Villainy,Confidence in Victory,10.0,nan,nan,nan,nan,Event,Gambit,nan,nan,nan,nan,,SEC,,nan
146,nan,nan,nan,nan,nan,0,NO,3,C,nan,Aggression,Heroism,Rebellious Functionary,1.0,2.0,2.0,Ground,Hidden,Unit,"Rebel, Official",nan,nan,nan,nan,,SEC,,nan
147,nan,nan,nan,nan,nan,0,NO,3,L,nan,Aggression,Heroism,Chopper,2.0,4.0,1.0,Ground,nan,Unit,"Rebel, Droid, Spectre",nan,nan,nan,nan,,SEC,,nan
148,nan,nan,nan,nan,nan,0,NO,3,R,nan,Aggression,Heroism,Karis Nemik,2.0,3.0,2.0,Ground,Hidden,Unit,Rebel,nan,nan,nan,nan,,SEC,,nan
149,nan,nan,nan,nan,nan,0,NO,3,U,nan,Aggression,Heroism,Kaydel Connix,3.0,3.0,2.0,Ground,Plot,Unit,Resistance,nan,nan,nan,nan,,SEC,,nan
150,nan,nan,nan,nan,nan,0,NO,3,U,nan,Aggression,Heroism,Valiant Commando,3.0,3.0,3.0,Ground,nan,Unit,"Rebel, Trooper",nan,nan,nan,nan,,SEC,,nan
151,nan,nan,nan,nan,nan,0,NO,3,U,nan,Aggression,Heroism,Kazuda Xiono,4.0,2.0,6.0,Ground,Raid 2,Unit,Resistance,nan,nan,nan,nan,,SEC,,nan
152,nan,nan,nan,nan,nan,0,NO,3,C,nan,Aggression,Heroism,Strike Force X-Wing,4.0,3.0,2.0,Space,Plot,Unit,"Rebel, Vehicle, Fighter",nan,nan,nan,nan,,SEC,,nan
153,nan,nan,nan,nan,nan,0,NO,3,R,nan,Aggression,Heroism,Luthen's Haulcraft,5.0,5.0,3.0,Space,nan,Unit,"Rebel, Vehicle, Transport",nan,nan,nan,nan,,SEC,,nan
154,nan,nan,nan,nan,nan,0,NO,3,C,nan,Aggression,Heroism,Inner Rim Coalition,6.0,6.0,5.0,Ground,nan,Unit,"Republic, Official",nan,nan,nan,nan,,SEC,,nan
155,nan,nan,nan,nan,nan,0,NO,3,R,nan,Aggression,Heroism,Alexsandr Kallus,7.0,6.0,6.0,Ground,Raid 2,Unit,"Rebel, Spectre",nan,nan,nan,nan,,SEC,,nan
156,nan,nan,nan,nan,nan,0,NO,3,L,nan,Aggression,Heroism,Nemik's Manifesto,1.0,1.0,1.0,nan,nan,Upgrade,"Item, Rebel",nan,nan,nan,nan,,SEC,,nan
157,nan,nan,nan,nan,nan,0,NO,3,R,nan,Aggression,Heroism,One Way Out,1.0,nan,nan,nan,Overwhelm,Event,Gambit,nan,nan,nan,nan,,SEC,,nan
158,nan,nan,nan,nan,nan,0,NO,3,U,nan,Aggression,Heroism,Oppression Breeds Rebellion,3.0,nan,nan,nan,nan,Event,Law,nan,nan,nan,nan,,SEC,,nan
159,nan,nan,nan,nan,nan,0,NO,3,R,nan,Aggression,Aggression,Chairman Papanoida,3.0,2.0,6.0,Ground,nan,Unit,"Republic, Official",nan,nan,nan,nan,,SEC,,nan
160,nan,nan,nan,nan,nan,0,NO,3,C,nan,Aggression,nan,Reckless Rebel,1.0,2.0,1.0,Ground,Saboteur,Unit,"Rebel, Twi'lek",nan,nan,nan,nan,,SEC,,nan
161,nan,nan,nan,nan,nan,0,NO,3,C,nan,Aggression,nan,Contraband Starhopper,2.0,2.0,3.0,Space,nan,Unit,"Underworld, Vehicle, Fighter",nan,nan,nan,nan,,SEC,,nan
162,nan,nan,nan,nan,nan,0,NO,3,U,nan,Aggression,nan,Crosshair,2.0,2.0,3.0,Ground,nan,Unit,"Imperial, Clone, Trooper",nan,nan,nan,nan,,SEC,,nan
163,nan,nan,nan,nan,nan,0,NO,3,C,nan,Aggression,nan,Outer Rim Constable,2.0,3.0,1.0,Ground,nan,Unit,"Fringe, Official",nan,nan,nan,nan,,SEC,,nan
164,nan,nan,nan,nan,nan,0,NO,3,C,nan,Aggression,nan,Warrior of Clan Ordo,2.0,3.0,3.0,Ground,nan,Unit,Mandalorian,nan,nan,nan,nan,,SEC,,nan
165,nan,nan,nan,nan,nan,0,NO,3,C,nan,Aggression,nan,Academy Disciplinarian,3.0,3.0,4.0,Ground,nan,Unit,"Imperial, Official",nan,nan,nan,nan,,SEC,,nan
166,nan,nan,nan,nan,nan,0,NO,3,C,nan,Aggression,nan,Republic Aurek Starfighter,3.0,2.0,3.0,Space,Grit,Unit,"Republic, Vehicle, Fighter",nan,nan,nan,nan,,SEC,,nan
167,nan,nan,nan,nan,nan,0,NO,3,C,nan,Aggression,nan,Coruscant Undercity Police,4.0,5.0,4.0,Ground,nan,Unit,"Republic, Trooper",nan,nan,nan,nan,,SEC,,nan
168,nan,nan,nan,nan,nan,0,NO,3,R,nan,Aggression,nan,Ziton Moj,4.0,4.0,5.0,Ground,nan,Unit,Underworld,nan,nan,nan,nan,,SEC,,nan
169,nan,nan,nan,nan,nan,0,NO,3,U,nan,Aggression,nan,AAT Incinerator,5.0,3.0,6.0,Ground,nan,Unit,"Imperial, Vehicle, Tank",nan,nan,nan,nan,,SEC,,nan
170,nan,nan,nan,nan,nan,0,NO,3,C,nan,Aggression,nan,Corellian Hounds,5.0,5.0,5.0,Ground,nan,Unit,Creature,nan,nan,nan,nan,,SEC,,nan
171,nan,nan,nan,nan,nan,0,NO,3,R,nan,Aggression,nan,Punishing One,5.0,3.0,5.0,Space,Raid 1,Unit,"Underworld, Vehicle, Transport",nan,nan,nan,nan,,SEC,,nan
172,nan,nan,nan,nan,nan,0,NO,3,U,nan,Aggression,nan,Cinta Kaz,6.0,5.0,5.0,Ground,Plot,Unit,Rebel,nan,nan,nan,nan,,SEC,,nan
173,nan,nan,nan,nan,nan,0,NO,3,C,nan,Aggression,nan,Republic War Walker,6.0,7.0,6.0,Ground,Overwhelm,Unit,"Republic, Vehicle, Walker",nan,nan,nan,nan,,SEC,,nan
174,nan,nan,nan,nan,nan,0,NO,3,R,nan,Aggression,nan,Saw Gerrera's U-Wing,6.0,4.0,8.0,Space,Saboteur,Unit,"Rebel, Vehicle, Fighter",nan,nan,nan,nan,,SEC,,nan
175,nan,nan,nan,nan,nan,0,NO,3,C,nan,Aggression,nan,Ambition's Reward,2.0,1.0,1.0,nan,nan,Upgrade,Law,nan,nan,nan,nan,,SEC,,nan
176,nan,nan,nan,nan,nan,0,NO,3,C,nan,Aggression,nan,Sudden Ferocity,3.0,3.0,0.0,nan,Plot,Upgrade,Innate,nan,nan,nan,nan,,SEC,,nan
177,nan,nan,nan,nan,nan,0,NO,3,U,nan,Aggression,nan,It's Not Over Yet,2.0,nan,nan,nan,nan,Event,Innate,nan,nan,nan,nan,,SEC,,nan
178,nan,nan,nan,nan,nan,0,NO,3,C,nan,Aggression,nan,Pursue the Lead,2.0,nan,nan,nan,nan,Event,Plan,nan,nan,nan,nan,,SEC,,nan
179,nan,nan,nan,nan,nan,0,NO,3,U,nan,Aggression,nan,Aggressive Negotiations,3.0,nan,nan,nan,nan,Event,Tactic,nan,nan,nan,nan,,SEC,,nan
180,nan,nan,nan,nan,nan,0,NO,3,C,nan,Aggression,nan,Let's Call It War,3.0,nan,nan,nan,nan,Event,Tactic,nan,nan,nan,nan,,SEC,,nan
181,nan,nan,nan,nan,nan,0,NO,3,C,nan,Aggression,nan,Unauthorized Investigation,3.0,nan,nan,nan,nan,Event,Plan,nan,nan,nan,nan,,SEC,,nan
182,nan,nan,nan,nan,nan,0,NO,3,U,nan,Aggression,nan,Charged with Treason,4.0,nan,nan,nan,nan,Event,Law,nan,nan,nan,nan,,SEC,,nan
183,nan,nan,nan,nan,nan,0,NO,3,R,nan,Aggression,nan,Topple the Summit,5.0,nan,nan,nan,Plot,Event,Plan,nan,nan,nan,nan,,SEC,,nan
184,nan,nan,nan,nan,nan,0,NO,3,C,nan,Cunning,Villainy,ISB Agent,1.0,1.0,3.0,Ground,nan,Unit,Imperial,nan,nan,nan,nan,,SEC,,nan
185,nan,nan,nan,nan,nan,0,NO,3,U,nan,Cunning,Villainy,Screeching TIE Fighter,1.0,2.0,1.0,Space,nan,Unit,"Imperial, Vehicle, Fighter",nan,nan,nan,nan,,SEC,,nan
186,nan,nan,nan,nan,nan,0,NO,3,U,nan,Cunning,Villainy,Garindan,2.0,1.0,3.0,Ground,Plot,Unit,Underworld,nan,nan,nan,nan,,SEC,,nan
187,nan,nan,nan,nan,nan,0,NO,3,R,nan,Cunning,Villainy,General Grievous,2.0,3.0,3.0,Ground,Hidden,Unit,"Separatist, Official",nan,nan,nan,nan,,SEC,,nan
188,nan,nan,nan,nan,nan,0,NO,3,L,nan,Cunning,Villainy,Darth Traya,3.0,2.0,5.0,Ground,nan,Unit,"Force, Sith",nan,nan,nan,nan,,SEC,,nan
189,nan,nan,nan,nan,nan,0,NO,3,C,nan,Cunning,Villainy,Lurking Snub Fighter,3.0,2.0,3.0,Space,Plot,Unit,"Underworld, Vehicle, Fighter",nan,nan,nan,nan,,SEC,,nan
190,nan,nan,nan,nan,nan,0,NO,3,U,nan,Cunning,Villainy,Soulless One,3.0,3.0,3.0,Space,nan,Unit,"Separatist, Vehicle, Fighter",nan,nan,nan,nan,,SEC,,nan
191,nan,nan,nan,nan,nan,0,NO,3,C,nan,Cunning,Villainy,Trade Federation Delegates,5.0,3.0,4.0,Ground,nan,Unit,"Republic, Official",nan,nan,nan,nan,,SEC,,nan
192,nan,nan,nan,nan,nan,0,NO,3,R,nan,Cunning,Villainy,Grand Moff Tarkin,6.0,2.0,6.0,Ground,nan,Unit,"Imperial, Official",nan,nan,nan,nan,,SEC,,nan
193,nan,nan,nan,nan,nan,0,NO,3,L,nan,Cunning,Villainy,Grand Admiral Thrawn,7.0,8.0,7.0,Ground,nan,Unit,"Imperial, Official",nan,nan,nan,nan,,SEC,,nan
194,nan,nan,nan,nan,nan,0,NO,3,R,nan,Cunning,Villainy,Fully Armed and Operational,1.0,nan,nan,nan,"Ambush, Plot",Event,Trick,nan,nan,nan,nan,,SEC,,nan
195,nan,nan,nan,nan,nan,0,NO,3,R,nan,Cunning,Villainy,Arrest,2.0,nan,nan,nan,nan,Event,Law,nan,nan,nan,nan,,SEC,,nan
196,nan,nan,nan,nan,nan,0,NO,3,U,nan,Cunning,Villainy,No One Ever Knew,2.0,nan,nan,nan,nan,Event,Trick,nan,nan,nan,nan,,SEC,,nan
197,nan,nan,nan,nan,nan,0,NO,3,S,nan,Cunning,Heroism,Furtive Handmaiden,1.0,2.0,2.0,Ground,nan,Unit,Naboo,nan,nan,nan,nan,,SEC,,nan
198,nan,nan,nan,nan,nan,0,NO,3,U,nan,Cunning,Heroism,Bail Organa,2.0,2.0,4.0,Ground,nan,Unit,"Republic, Official",nan,nan,nan,nan,,SEC,,nan
199,nan,nan,nan,nan,nan,0,NO,3,C,nan,Cunning,Heroism,Bravo Squadron Fighter,2.0,2.0,3.0,Space,Saboteur,Unit,Bravo Squadron Fighter,nan,nan,nan,nan,,SEC,,nan
200,nan,nan,nan,nan,nan,0,NO,3,C,nan,Cunning,Heroism,Junior Senator,2.0,3.0,3.0,Ground,nan,Unit,"Republic, Official",nan,nan,nan,nan,,SEC,,nan
